case_id,seed,geometry,dep_enabled,dep_sign,frequency_hz,turns,pitch_um,channel_width_um,voltage_v,velocity_um_s,outlet_split_ratio,correct_A_live_inner_dead_outer,correct_B_live_outer_dead_inner,target_correct,preferred_direction,live_recovery_A,dead_removal_A,wall_loss,live_final_lateral_mean_um,dead_final_lateral_mean_um,distribution_gap_um,stage,sample_id,inner_radius_um,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,dean_scale,optimization_score
spiral_dep_1_sign_1_f_1755.81kHz_V_3.11253_u_5553_split_0.291192,111,spiral,True,1.0,1755812.3565863129,2.1913701829933627,202.5639643802889,84.24753056303854,3.112534222467799,5552.717056595207,0.29119213716679304,0.4857142857142857,0.5,0.5,B_live_outer_dead_inner,0.08571428571428572,0.8857142857142857,0.014285714285714285,4.1770439904604135,5.831219507860854,1.6541755174004402,baseline_lhs,64,1399.516962868149,0.0,1.0,0.0,1.0,1.0,0.48650390002518723
spiral_dep_1_sign_1_f_4101.03kHz_V_23.8329_u_2088_split_0.667844,111,spiral,True,1.0,4101028.5262321406,2.683328796556574,171.23681574487418,209.88460958766504,23.832864027430407,2087.730745205031,0.6678442079107821,0.5071428571428571,0.44285714285714284,0.5071428571428571,A_live_inner_dead_outer,0.6714285714285714,0.34285714285714286,0.05,-6.247284105660078,4.162017423896969,10.409301529557046,baseline_lhs,109,520.8270954361644,0.0,1.0,0.0,1.0,1.0,0.4760754124963068
spiral_dep_1_sign_1_f_2223.83kHz_V_14.7883_u_2402_split_0.266909,111,spiral,True,1.0,2223831.6890503257,2.8360179560100254,116.38419396040761,216.62974110439225,14.788302847920725,2402.120049020221,0.2669087485501529,0.42142857142857143,0.5285714285714286,0.5285714285714286,B_live_outer_dead_inner,0.17142857142857143,0.6714285714285714,0.05,1.6438959869323542,-1.3688786090843987,3.0127745960167527,baseline_lhs,6,969.4741159477726,0.0,1.0,0.0,1.0,1.0,0.4716161396574872
spiral_dep_1_sign_1_f_570.019kHz_V_4.7592_u_6938_split_0.572736,111,spiral,True,1.0,570018.9184617327,5.022969559997203,124.32841948258707,121.88355058271593,4.759201188932444,6938.033824267799,0.5727356135647038,0.4714285714285714,0.5,0.5,B_live_outer_dead_inner,0.4714285714285714,0.4714285714285714,0.02857142857142857,8.315612573306808,6.596881858330909,1.7187307149758988,baseline_lhs,77,765.7641709519294,0.0,1.0,0.0,1.0,1.0,0.4674441289309871
spiral_dep_1_sign_1_f_2780.84kHz_V_11.6862_u_6339_split_0.528377,111,spiral,True,1.0,2780835.104736125,4.335930173949417,141.08102090638886,143.58023343707134,11.686229492080528,6338.543248391819,0.5283774369537885,0.5,0.44285714285714284,0.5,A_live_inner_dead_outer,0.4857142857142857,0.5142857142857142,0.05714285714285714,4.724214011260316,12.586286790664264,7.862072779403948,baseline_lhs,8,545.1493353299577,0.0,1.0,0.0,1.0,1.0,0.45037439758505665
spiral_dep_1_sign_1_f_3747.7kHz_V_2.55006_u_5285_split_0.311197,111,spiral,True,1.0,3747699.485447934,5.644524838715424,141.88760723389083,102.06579426246329,2.5500553523228566,5285.183872099413,0.3111966310119117,0.45714285714285713,0.5,0.5,B_live_outer_dead_inner,0.15714285714285714,0.7571428571428571,0.04285714285714286,7.412556144283491,9.407565008831003,1.9950088645475121,baseline_lhs,98,697.3230840724959,0.0,1.0,0.0,1.0,1.0,0.4491253881687734
spiral_dep_1_sign_1_f_2690.93kHz_V_2.52659_u_553_split_0.294439,111,spiral,True,1.0,2690934.6594897006,7.539667885895399,246.0759360737864,139.58680463114732,2.5265854931917042,553.1247290255405,0.2944391600643092,0.4928571428571429,0.4642857142857143,0.4928571428571429,A_live_inner_dead_outer,0.22857142857142856,0.7571428571428571,0.04285714285714286,9.28847318887702,12.30956332615805,3.02109013728103,baseline_lhs,75,1073.1228040865028,0.0,1.0,0.0,1.0,1.0,0.4455738154804836
spiral_dep_1_sign_1_f_2917.51kHz_V_15.3733_u_2742_split_0.705143,111,spiral,True,1.0,2917506.985583617,2.7794755784677196,126.41270885536778,211.83794330262992,15.373332842587725,2742.15621064265,0.7051429383341621,0.4642857142857143,0.4857142857142857,0.4857142857142857,B_live_outer_dead_inner,0.6428571428571429,0.2857142857142857,0.05,1.6806097120749737,4.967706243606336,3.287096531531362,baseline_lhs,102,1092.2328097153331,0.0,1.0,0.0,1.0,1.0,0.4297191235746455
spiral_dep_1_sign_1_f_314.59kHz_V_4.61913_u_2975_split_0.393979,111,spiral,True,1.0,314590.32854112046,3.8289326666908874,381.6494513063564,98.36110414871315,4.619128179837826,2975.2116616776757,0.3939793606040771,0.4785714285714286,0.4642857142857143,0.4785714285714286,A_live_inner_dead_outer,0.32857142857142857,0.6285714285714286,0.05714285714285714,3.5897776358334004,4.4683284159411105,0.8785507801077101,baseline_lhs,117,1033.2683498005374,0.0,1.0,0.0,1.0,1.0,0.40450349915894845
spiral_dep_1_sign_1_f_4853.68kHz_V_13.9008_u_6683_split_0.545983,111,spiral,True,1.0,4853681.478229978,4.267018652698367,205.26009489751485,236.92234591022014,13.900768350416701,6683.389073505729,0.5459828773052182,0.5,0.37142857142857144,0.5,A_live_inner_dead_outer,0.4857142857142857,0.5142857142857142,0.12857142857142856,11.919578525546333,31.16793876114406,19.24836023559773,baseline_lhs,20,840.8326931932447,0.0,1.0,0.0,1.0,1.0,0.39379783225316345
spiral_dep_1_sign_1_f_2656.74kHz_V_8.48792_u_5805_split_0.471263,111,spiral,True,1.0,2656740.585638186,6.375702038783775,301.433148581754,208.2507621685926,8.487920487234215,5804.645780430685,0.4712633057057335,0.36428571428571427,0.5071428571428571,0.5071428571428571,B_live_outer_dead_inner,0.2857142857142857,0.44285714285714284,0.12857142857142856,27.056192990439207,10.144502674944297,16.91169031549491,baseline_lhs,44,911.3533698795792,0.0,1.0,0.0,1.0,1.0,0.3927623446756607
spiral_dep_1_sign_1_f_3098.9kHz_V_2.12452_u_4974_split_0.674537,111,spiral,True,1.0,3098901.7016508803,8.088771838058744,178.09334821945487,193.78708775613293,2.1245237761373192,4973.590162548226,0.6745373170255169,0.4714285714285714,0.45714285714285713,0.4714285714285714,A_live_inner_dead_outer,0.4714285714285714,0.4714285714285714,0.07142857142857142,33.85607174079545,29.414301405720295,4.441770335075155,baseline_lhs,80,1777.4249511328132,0.0,1.0,0.0,1.0,1.0,0.39054619617276304
spiral_dep_1_sign_1_f_4597.1kHz_V_11.8929_u_3184_split_0.359911,111,spiral,True,1.0,4597100.725645482,8.194882288551273,270.7181142204889,223.2624460584036,11.89294555084652,3184.262178491967,0.3599109007209047,0.4357142857142857,0.4857142857142857,0.4857142857142857,B_live_outer_dead_inner,0.2714285714285714,0.6,0.07857142857142857,11.199809093115741,10.756028717854313,0.44378037526142755,baseline_lhs,2,613.3989417814812,0.0,1.0,0.0,1.0,1.0,0.3811960884562721
spiral_dep_1_sign_1_f_440.475kHz_V_6.32962_u_6595_split_0.576583,111,spiral,True,1.0,440475.0281027466,2.2625924468221696,153.81041684133749,175.2673867569261,6.3296214102065536,6594.652774681224,0.5765829561815646,0.4714285714285714,0.45714285714285713,0.4714285714285714,A_live_inner_dead_outer,0.5428571428571428,0.4,0.07142857142857142,7.724373605669988,6.542066673726017,1.1823069319439705,baseline_lhs,78,1541.7517662981347,0.0,1.0,0.0,1.0,1.0,0.3791380742618039
spiral_dep_1_sign_1_f_3395.13kHz_V_5.93523_u_7148_split_0.264323,111,spiral,True,1.0,3395134.716648321,3.5732473993859273,225.686959044948,80.7533672560282,5.935225552008612,7148.448900283213,0.26432291913828904,0.5,0.40714285714285714,0.5,A_live_inner_dead_outer,0.11428571428571428,0.8857142857142857,0.09285714285714286,4.355947504743772,5.633511888955832,1.2775643842120603,baseline_lhs,18,672.9399458124293,0.0,1.0,0.0,1.0,1.0,0.3791143324875994
spiral_dep_1_sign_1_f_4808.41kHz_V_22.7788_u_5697_split_0.350565,111,spiral,True,1.0,4808408.996273686,6.650807958004636,275.2519203336917,233.41910679337659,22.77875843871684,5696.822773624126,0.35056477373715556,0.4785714285714286,0.4,0.4785714285714286,A_live_inner_dead_outer,0.2857142857142857,0.6714285714285714,0.12142857142857143,8.224126203240965,24.641568008244285,16.41744180500332,baseline_lhs,47,1003.1102285689283,0.0,1.0,0.0,1.0,1.0,0.37210390346036876
spiral_dep_1_sign_1_f_45.4227kHz_V_9.73575_u_3193_split_0.71147,111,spiral,True,1.0,45422.68953565296,8.556754723388892,231.22439878058222,226.45417744259186,9.735746275363052,3192.6606736838166,0.711469732203104,0.4785714285714286,0.40714285714285714,0.4785714285714286,A_live_inner_dead_outer,0.7,0.2571428571428571,0.11428571428571428,12.787882611318624,25.856170618901853,13.068288007583229,baseline_lhs,42,529.203659328876,0.0,1.0,0.0,1.0,1.0,0.3700247223122556
spiral_dep_1_sign_1_f_4037.14kHz_V_9.00541_u_7395_split_0.652374,111,spiral,True,1.0,4037144.0261113173,2.986532736468961,154.77356569981927,222.46541983196937,9.005414875927624,7394.755552818156,0.6523742174485214,0.4785714285714286,0.4357142857142857,0.4785714285714286,A_live_inner_dead_outer,0.6714285714285714,0.2857142857142857,0.08571428571428572,5.376810367919607,7.178591957358891,1.8017815894392841,baseline_lhs,106,1149.4042438752135,0.0,1.0,0.0,1.0,1.0,0.3691633784201804
spiral_dep_1_sign_1_f_2140.66kHz_V_5.74054_u_2342_split_0.505798,111,spiral,True,1.0,2140664.430001389,4.428627589417205,271.7410462945979,219.7054169523651,5.740539359651456,2341.8473745010497,0.5057984317667052,0.44285714285714284,0.4714285714285714,0.4714285714285714,B_live_outer_dead_inner,0.42857142857142855,0.45714285714285713,0.08571428571428572,14.758827988690447,14.49987440441621,0.25895358427423787,baseline_lhs,85,2074.411082450876,0.0,1.0,0.0,1.0,1.0,0.35662062325924554
spiral_dep_1_sign_1_f_931.188kHz_V_11.2677_u_3635_split_0.541547,111,spiral,True,1.0,931187.7451049999,4.944844642039003,313.57444392035785,239.84960031682485,11.267718785311672,3635.083879781572,0.5415468916977704,0.4357142857142857,0.45714285714285713,0.45714285714285713,B_live_outer_dead_inner,0.5,0.37142857142857144,0.10714285714285714,17.14912604263867,5.576523172352806,11.572602870285865,baseline_lhs,111,2199.9514836459402,0.0,1.0,0.0,1.0,1.0,0.3530041100460005
spiral_dep_1_sign_1_f_3484.18kHz_V_23.5568_u_6399_split_0.626002,111,spiral,True,1.0,3484177.9867630624,3.4509593298000625,346.7484548624889,178.75091701364033,23.556798813745793,6399.032741465032,0.6260020125302471,0.42857142857142855,0.4714285714285714,0.4714285714285714,B_live_outer_dead_inner,0.5142857142857142,0.34285714285714286,0.1,0.7573577023132313,4.780972023991537,4.023614321678306,baseline_lhs,61,635.3283476593491,0.0,1.0,0.0,1.0,1.0,0.3505112215544455
spiral_dep_1_sign_1_f_3449.84kHz_V_16.0178_u_1844_split_0.454087,111,spiral,True,1.0,3449837.116482241,3.3933670831497915,159.47238417280238,217.89466319729794,16.017842567821813,1843.744373429755,0.4540867757538396,0.4142857142857143,0.4714285714285714,0.4714285714285714,B_live_outer_dead_inner,0.2571428571428571,0.5714285714285714,0.11428571428571428,4.210986749440997,13.055076661678651,8.844089912237653,baseline_lhs,113,2093.0428885054603,0.0,1.0,0.0,1.0,1.0,0.3480971718356889
