frequency_hz,voltage_v,velocity_m_s,turns,inner_radius_m,pitch_m,channel_width_m,outlet_split_ratio,predicted_score
1816102.785205341,7.9837852785589485,0.0048856932291758476,2.5039341654547065,0.00046459643738900263,0.00029539971063011113,0.000224385827726909,0.7469561099445716,0.4238585882388432
2349072.308062094,6.754103259544736,0.004993551869360804,1.6226649770720982,0.0012646158168111666,0.0001796806230497399,0.00015125871139218426,0.605028817298811,0.4237685853761091
3174846.044887583,19.13817219406191,0.004468266009107024,2.143202597595529,0.0005867686337262996,0.00020216941575256062,0.000203165973256506,0.7170916559566114,0.42365309207812174
4448595.805052229,6.979250303452967,0.005964044116084856,1.7604524590067367,0.0006580668119806018,0.0002618798494523952,0.00018518023467369108,0.3039243261584162,0.4234078919163946
3077817.9608399565,17.797725049392135,0.006163455739052078,2.574843245870265,0.0010096068495577173,0.0001844569990256169,0.00023038381810806067,0.3760362271574392,0.42283209973713864
4635854.310689328,3.9044149778206174,0.005441514502405692,1.7249170028722804,0.0021790138041911317,0.00011272558704704326,0.00016764776338249143,0.5590438466556991,0.42255569705305057
1514064.1470250622,20.206073885127473,0.007443779368308271,2.4919115240543275,0.0006867320875320687,0.0003096848316644247,0.0002390646576776806,0.6467956119447926,0.42224211594653244
505976.5949528184,8.082275997903029,0.007589333555533448,1.5556325473213608,0.0007012187747131802,0.00010413912260377587,0.00017508101041788384,0.6950532846676365,0.42194668406889324
1173288.199616475,3.0831844660582,0.005333539314623473,1.7121132270438508,0.0020080302580612708,0.0003220274933788142,0.000150406634638934,0.38684529245817983,0.42175184288463397
4803074.35344165,6.511506411947198,0.0024415848268339747,2.458189690408912,0.0012429351529898154,8.579433808452381e-05,0.00022820600059191728,0.377428646484484,0.42173935971338167
3249346.1272519575,4.025886110120117,0.003971462912440253,1.8869704800916272,0.0008670137064200631,8.711352133809204e-05,0.00014294065009454182,0.4088612855489332,0.42163849076459553
1231088.7616906608,7.132907325382181,0.00546020238100994,2.12335641946657,0.0009528435987312945,0.0002571564662693222,0.00018157449114087338,0.39919961556880806,0.42122802697955164
3422233.174095626,17.40266833795107,0.004757862923117919,2.344390754276948,0.0005447092857461745,0.00012024712998744099,0.0002076713654748584,0.27328677131358303,0.4212246015535289
4057153.732737462,13.515472771076306,0.006590079480013605,1.7381388939809337,0.0011169762664171592,0.00022718398592841768,0.00021061049938876628,0.4674487916934639,0.4205684647336815
4389523.96854633,13.436386573026276,0.007466564275526878,1.6815765461538512,0.0011283360885933418,0.00014984885843329283,0.00021258566453539316,0.49646748683848524,0.4203316756264474
3890537.783016235,5.279169627329056,0.006695891587213647,2.349904525577016,0.0012617734173203015,0.00023245236569248244,0.00019976197383881047,0.2817914374387627,0.4203166821531875
