class,particle_id,frequency_hz,radius_um,re_cm,initial_lateral_um,final_lateral_um,outlet,wall_state
dead,159,1388555.0612704507,11.052642930205154,0.012081385715476334,-51.23932733068211,-42.56370193812959,inner,
dead,160,1388555.0612704507,11.131790291333798,0.014835556404800845,-63.10389878579603,-54.281854380443384,inner,
dead,161,1388555.0612704507,10.006622949269559,-0.015368360720018955,-53.38242814698983,-46.599812975426175,inner,
dead,162,1388555.0612704507,11.643715344958423,-0.004890232834396357,-64.84223040181777,-54.30696847098678,inner,
dead,163,1388555.0612704507,9.400038132241205,0.014219931844015852,-51.722757502274916,-41.00476784798993,inner,
dead,164,1388555.0612704507,9.882921389322897,-0.005999933967425796,-63.97791929214955,-54.803333551397365,inner,
dead,165,1388555.0612704507,9.977325599023773,-0.005535719067171041,-40.204913634136474,-32.32220930684431,inner,
dead,166,1388555.0612704507,11.651191482136845,-0.0031664092539951355,-59.17486536350305,-51.675636086266614,inner,
dead,167,1388555.0612704507,9.382375101718134,0.010392873277430563,-60.94700295098887,-54.28500626124665,inner,
dead,168,1388555.0612704507,10.60521291584681,0.00026807270555093566,-63.43027341098372,-54.57270825436598,inner,
dead,169,1388555.0612704507,11.150335297288358,0.03925739090971235,-34.15937170025492,-26.433792826870864,outer,
dead,170,1388555.0612704507,10.493774251381796,-0.0036080320319892187,-64.0142705207012,-54.50983348484384,inner,
dead,171,1388555.0612704507,10.076072216398227,0.004657633252041437,-56.60959400533514,-46.84274587277334,inner,
dead,172,1388555.0612704507,9.220650365861543,-0.004799819123787091,-42.87839981461788,-37.76085092842391,inner,
dead,173,1388555.0612704507,9.831684440167242,-0.008527994441062153,-43.09319733242858,-36.31390517447809,inner,
dead,174,1388555.0612704507,11.720693035107319,0.0070005945801516305,-62.804118446874014,-54.40782662853907,inner,
dead,175,1388555.0612704507,12.050526817056992,-0.002124880378459173,-45.95714827792432,-37.275588176882295,inner,
dead,176,1388555.0612704507,10.303578968812026,0.004678583307848435,-64.56848432233116,-56.185822405907764,inner,
dead,177,1388555.0612704507,11.776617855083332,0.010465666549021067,-50.704921047219905,-40.810143232847636,inner,
dead,178,1388555.0612704507,10.365289615247312,-0.004074453539584189,-51.180578463685855,-41.400564166477835,inner,
dead,179,1388555.0612704507,11.758785910724601,-0.008448454808802287,-61.022284333416124,-54.430413851105705,inner,
dead,180,1388555.0612704507,8.111999212274076,0.014218175703685266,-42.17875669885919,-30.954113108427695,inner,
dead,181,1388555.0612704507,12.158988691385368,-0.011648765364017115,-37.860802897054754,-31.024396838005387,inner,
