case_id,split,seed,turns,voltage_v,velocity_um_s,particles_total,correct_fraction,live_recovery,dead_removal,live_purity,dead_outlet_purity,wall_loss,live_inner,live_outer,live_lost,dead_inner,dead_outer,dead_lost,mean_live_re_cm,mean_dead_re_cm,mean_live_radius_um,mean_dead_radius_um
turns_5_voltage_12_velocity_2000um_s,validation,101,5.0,12.0,2000.0,300,0.38333333333333336,0.24666666666666667,0.52,0.37755102040816324,0.6046511627906976,0.24333333333333335,37,51,62,61,78,11,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_12_velocity_2000um_s,validation,103,5.0,12.0,2000.0,300,0.4,0.26666666666666666,0.5333333333333333,0.4,0.64,0.25,40,45,65,60,80,10,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_12_velocity_2000um_s,validation,107,5.0,12.0,2000.0,300,0.3566666666666667,0.25333333333333335,0.46,0.38,0.5798319327731093,0.27,38,50,62,62,69,19,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_12_velocity_3000um_s,design,7,5.0,12.0,3000.0,300,0.35,0.22666666666666666,0.47333333333333333,0.35051546391752575,0.5107913669064749,0.21333333333333335,34,68,48,63,71,16,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_12_velocity_3000um_s,design,11,5.0,12.0,3000.0,300,0.4,0.26,0.54,0.3939393939393939,0.5625,0.19,39,63,48,60,81,9,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_12_velocity_3000um_s,design,13,5.0,12.0,3000.0,300,0.38,0.24666666666666667,0.5133333333333333,0.3894736842105263,0.5384615384615384,0.20666666666666667,37,66,47,58,77,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_12_velocity_3000um_s,validation,101,5.0,12.0,3000.0,300,0.3933333333333333,0.26666666666666666,0.52,0.40404040404040403,0.5492957746478874,0.19666666666666666,40,64,46,59,78,13,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_12_velocity_3000um_s,validation,103,5.0,12.0,3000.0,300,0.38666666666666666,0.26,0.5133333333333333,0.3979591836734694,0.5703703703703704,0.22333333333333333,39,58,53,59,77,14,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_12_velocity_3000um_s,validation,107,5.0,12.0,3000.0,300,0.35333333333333333,0.24666666666666667,0.46,0.37,0.5267175572519084,0.23,37,62,51,63,69,18,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_13_velocity_800um_s,design,7,5.0,13.0,800.0,300,0.29333333333333333,0.09333333333333334,0.49333333333333335,0.1917808219178082,0.891566265060241,0.48,14,9,127,59,74,17,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_13_velocity_800um_s,design,11,5.0,13.0,800.0,300,0.32,0.11333333333333333,0.5266666666666666,0.20987654320987653,0.9404761904761905,0.45,17,5,128,64,79,7,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_13_velocity_800um_s,design,13,5.0,13.0,800.0,300,0.31,0.1,0.52,0.2054794520547945,0.9285714285714286,0.4766666666666667,15,6,129,58,78,14,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_13_velocity_800um_s,validation,101,5.0,13.0,800.0,300,0.3233333333333333,0.12666666666666668,0.52,0.2375,0.9285714285714286,0.4533333333333333,19,6,125,61,78,11,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_13_velocity_800um_s,validation,103,5.0,13.0,800.0,300,0.31666666666666665,0.1,0.5333333333333333,0.20270270270270271,0.9411764705882353,0.47,15,5,130,59,80,11,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_13_velocity_800um_s,validation,107,5.0,13.0,800.0,300,0.30666666666666664,0.12666666666666668,0.4866666666666667,0.24675324675324675,0.9240506329113924,0.48,19,6,125,58,73,19,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_13_velocity_1000um_s,design,7,5.0,13.0,1000.0,300,0.3,0.12666666666666668,0.47333333333333333,0.2345679012345679,0.8068181818181818,0.43666666666666665,19,17,114,62,71,17,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_13_velocity_1000um_s,design,11,5.0,13.0,1000.0,300,0.3466666666666667,0.14,0.5533333333333333,0.25925925925925924,0.83,0.39666666666666667,21,17,112,60,83,7,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_13_velocity_1000um_s,design,13,5.0,13.0,1000.0,300,0.30666666666666664,0.08666666666666667,0.5266666666666666,0.18571428571428572,0.8061224489795918,0.44,13,19,118,57,79,14,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_13_velocity_1000um_s,validation,101,5.0,13.0,1000.0,300,0.33666666666666667,0.15333333333333332,0.52,0.26744186046511625,0.8297872340425532,0.4,23,16,111,63,78,9,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_13_velocity_1000um_s,validation,103,5.0,13.0,1000.0,300,0.3233333333333333,0.12,0.5266666666666666,0.23076923076923078,0.8315789473684211,0.42333333333333334,18,16,116,60,79,11,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_13_velocity_1000um_s,validation,107,5.0,13.0,1000.0,300,0.31333333333333335,0.15333333333333332,0.47333333333333333,0.2804878048780488,0.8160919540229885,0.43666666666666665,23,16,111,59,71,20,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_13_velocity_1500um_s,design,7,5.0,13.0,1500.0,300,0.3433333333333333,0.22,0.4666666666666667,0.3402061855670103,0.6796116504854369,0.3333333333333333,33,33,84,64,70,16,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_13_velocity_1500um_s,design,11,5.0,13.0,1500.0,300,0.36333333333333334,0.18666666666666668,0.54,0.3111111111111111,0.6982758620689655,0.31333333333333335,28,35,87,62,81,7,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_13_velocity_1500um_s,design,13,5.0,13.0,1500.0,300,0.37333333333333335,0.23333333333333334,0.5133333333333333,0.3684210526315789,0.7064220183486238,0.32,35,32,83,60,77,13,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_13_velocity_1500um_s,validation,101,5.0,13.0,1500.0,300,0.3466666666666667,0.18666666666666668,0.5066666666666667,0.3076923076923077,0.672566371681416,0.32,28,37,85,63,76,11,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_13_velocity_1500um_s,validation,103,5.0,13.0,1500.0,300,0.32,0.11333333333333333,0.5266666666666666,0.21794871794871795,0.6869565217391305,0.3566666666666667,17,36,97,61,79,10,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_13_velocity_1500um_s,validation,107,5.0,13.0,1500.0,300,0.3233333333333333,0.18,0.4666666666666667,0.3068181818181818,0.6666666666666666,0.3566666666666667,27,35,88,61,70,19,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_13_velocity_2000um_s,design,7,5.0,13.0,2000.0,300,0.36,0.24,0.48,0.3673469387755102,0.6,0.2733333333333333,36,48,66,62,72,16,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_13_velocity_2000um_s,design,11,5.0,13.0,2000.0,300,0.39,0.22666666666666666,0.5533333333333333,0.35789473684210527,0.6434108527131783,0.25333333333333335,34,46,70,61,83,6,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_13_velocity_2000um_s,design,13,5.0,13.0,2000.0,300,0.35333333333333333,0.20666666666666667,0.5,0.34065934065934067,0.6302521008403361,0.3,31,44,75,60,75,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_13_velocity_2000um_s,validation,101,5.0,13.0,2000.0,300,0.37,0.22,0.52,0.35106382978723405,0.6141732283464567,0.2633333333333333,33,49,68,61,78,11,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_13_velocity_2000um_s,validation,103,5.0,13.0,2000.0,300,0.39,0.24666666666666667,0.5333333333333333,0.38144329896907214,0.6611570247933884,0.2733333333333333,37,41,72,60,80,10,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_13_velocity_2000um_s,validation,107,5.0,13.0,2000.0,300,0.34,0.22666666666666666,0.4533333333333333,0.35051546391752575,0.5964912280701754,0.2966666666666667,34,46,70,63,68,19,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_13_velocity_3000um_s,design,7,5.0,13.0,3000.0,300,0.3433333333333333,0.20666666666666667,0.48,0.3333333333333333,0.5179856115107914,0.22666666666666666,31,67,52,62,72,16,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_13_velocity_3000um_s,design,11,5.0,13.0,3000.0,300,0.3933333333333333,0.24666666666666667,0.54,0.38144329896907214,0.5912408759124088,0.22,37,56,57,60,81,9,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_13_velocity_3000um_s,design,13,5.0,13.0,3000.0,300,0.38333333333333336,0.25333333333333335,0.5133333333333333,0.3958333333333333,0.55,0.21333333333333335,38,63,49,58,77,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_13_velocity_3000um_s,validation,101,5.0,13.0,3000.0,300,0.38333333333333336,0.24666666666666667,0.52,0.3854166666666667,0.5652173913043478,0.22,37,60,53,59,78,13,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_13_velocity_3000um_s,validation,103,5.0,13.0,3000.0,300,0.37666666666666665,0.23333333333333334,0.52,0.3723404255319149,0.582089552238806,0.24,35,56,59,59,78,13,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_13_velocity_3000um_s,validation,107,5.0,13.0,3000.0,300,0.36333333333333334,0.26666666666666666,0.46,0.3883495145631068,0.552,0.24,40,56,54,63,69,18,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_14_velocity_800um_s,design,7,5.0,14.0,800.0,300,0.2833333333333333,0.07333333333333333,0.49333333333333335,0.15942028985507245,0.925,0.5033333333333333,11,6,133,58,74,18,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_14_velocity_800um_s,design,11,5.0,14.0,800.0,300,0.29333333333333333,0.06,0.5266666666666666,0.125,0.9404761904761905,0.48,9,5,136,63,79,8,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_5_voltage_14_velocity_800um_s,design,13,5.0,14.0,800.0,300,0.3,0.08,0.52,0.17391304347826086,0.975,0.5033333333333333,12,2,136,57,78,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_5_voltage_14_velocity_800um_s,validation,101,5.0,14.0,800.0,300,0.30333333333333334,0.07333333333333333,0.5333333333333333,0.16176470588235295,0.9523809523809523,0.49333333333333335,11,4,135,57,80,13,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_5_voltage_14_velocity_800um_s,validation,103,5.0,14.0,800.0,300,0.30666666666666664,0.07333333333333333,0.54,0.16666666666666666,0.9759036144578314,0.5033333333333333,11,2,137,55,81,14,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_5_voltage_14_velocity_800um_s,validation,107,5.0,14.0,800.0,300,0.25666666666666665,0.04,0.47333333333333333,0.09230769230769231,0.9342105263157895,0.53,6,5,139,59,71,20,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_5_voltage_14_velocity_1000um_s,design,7,5.0,14.0,1000.0,300,0.29,0.10666666666666667,0.47333333333333333,0.2077922077922078,0.8452380952380952,0.4633333333333333,16,13,121,61,71,18,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_5_voltage_14_velocity_1000um_s,design,11,5.0,14.0,1000.0,300,0.30666666666666664,0.08666666666666667,0.5266666666666666,0.16883116883116883,0.8777777777777778,0.44333333333333336,13,11,126,64,79,7,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
