class,particle_id,frequency_hz,radius_um,re_cm,initial_lateral_um,final_lateral_um,outlet,wall_state
live,109,933564.962861874,9.839553739092782,0.976938008734022,-53.957935980019506,-24.104858595072297,outer,
live,110,933564.962861874,12.289360119751123,0.9753785497933427,-47.377785588566134,-14.026362177176354,outer,
live,111,933564.962861874,12.168835268050278,0.9707317405559263,-31.221436935755385,-6.264615655567184,outer,
live,112,933564.962861874,14.186184930329523,0.9744507751758182,-43.72439390250097,-6.913423744952132,outer,
live,113,933564.962861874,11.247045722695363,0.975452460555928,-39.25618621954795,-13.48111028822095,outer,
live,114,933564.962861874,11.130146659945652,0.9741600906321344,-34.989169661928685,-12.547690235722582,outer,
live,115,933564.962861874,13.53765097704533,0.9762679246765463,-38.056266642000864,-6.299585845026005,outer,
live,116,933564.962861874,9.825491461349193,0.9734198106769643,-50.19063856574629,-22.18393096089719,outer,
live,117,933564.962861874,11.391213865683524,0.9748571235850874,-33.77923054758794,-11.341605543802574,outer,
live,118,933564.962861874,12.27068381827961,0.9805573233255703,-34.39624831346441,-8.041454667231216,outer,
live,119,933564.962861874,12.670908459085439,0.9773780531569173,-48.736222247709456,-12.448812055624746,outer,
live,120,933564.962861874,10.227375865517587,0.976686562777391,-49.59889275528921,-22.13695051991905,outer,
live,121,933564.962861874,13.128015123675977,0.9734582533935152,-37.00696592004637,-6.631929278112883,outer,
live,122,933564.962861874,12.611519465906445,0.9769419539113716,-41.18571215602445,-10.397395922749086,outer,
live,123,933564.962861874,9.87275552292186,0.974885549795011,-55.996188250598344,-25.504631386226002,outer,
live,124,933564.962861874,12.00594681145465,0.9662189391028737,-36.46099639852883,-10.261880543207678,outer,
live,125,933564.962861874,12.889183932999009,0.9772994835506047,-40.05919992637215,-9.396942235730394,outer,
live,126,933564.962861874,12.054613684497332,0.9804086327820875,-50.90688158306319,-14.758268100841097,outer,
live,127,933564.962861874,10.848923397628914,0.9723377805139312,-49.99443732759604,-18.921098062348072,outer,
live,128,933564.962861874,11.87081793163897,0.978484269422434,-54.953511577584884,-16.34201765556844,outer,
live,129,933564.962861874,11.617128846906184,0.96774111753016,-41.517962542847876,-14.436720075472712,outer,
live,130,933564.962861874,12.13450672216704,0.9836072037374172,-38.91016119153123,-11.293769456630312,outer,
live,131,933564.962861874,12.610331609296466,0.979330488958418,-34.327880246744826,-8.031107988243031,outer,
live,132,933564.962861874,11.425420455118717,0.957388091447595,-35.181565340523676,-11.42971054173369,outer,
live,133,933564.962861874,9.778102946514307,0.9706255018451716,-45.418804609588335,-20.696047700092347,outer,
live,134,933564.962861874,10.15076370324337,0.9764899434037254,-49.65618382214684,-21.08536651954916,outer,
live,135,933564.962861874,11.193550399180449,0.9721869822255873,-43.73879235947804,-15.500700183658836,outer,
live,136,933564.962861874,10.575948994737908,0.9738268417960981,-35.22040574004996,-12.708534541950947,outer,
live,137,933564.962861874,11.132769124414375,0.97584701274833,-45.68207045046362,-15.340857416831438,outer,
live,138,933564.962861874,12.124966686588714,0.9760444147257932,-32.221779850945865,-8.280658908957042,outer,
live,139,933564.962861874,10.896227037279438,0.9775571015818376,-34.57308889451181,-11.693571511492875,outer,
dead,140,933564.962861874,9.332472308007736,0.07794825229363657,-34.929372502257,-31.33273391438703,inner,
dead,141,933564.962861874,11.343393777542095,0.02269619057925419,-32.68508738747066,-28.791855827881868,inner,
dead,142,933564.962861874,11.474958259419305,-0.021438551649874633,-53.59355634374804,-50.340502062454696,inner,
dead,143,933564.962861874,12.188827452044249,0.019897985388771206,-53.87600250724412,-48.43197126730457,inner,
dead,144,933564.962861874,11.611373405213975,-0.01777302351298734,-31.11804846303519,-28.12640457445242,outer,
dead,145,933564.962861874,12.427954293621367,0.02958995451569996,-43.755545142505156,-38.45598841099737,inner,
dead,146,933564.962861874,10.909942635226807,0.09650403154347549,-46.68443451910198,-39.50855099697618,inner,
dead,147,933564.962861874,10.982761075802284,-0.0021715730007926936,-33.21106318389479,-29.093058507760272,inner,
dead,148,933564.962861874,10.90057361081595,-0.004241495596932544,-33.74266927430522,-31.087786663508403,inner,
dead,149,933564.962861874,12.071547138240614,0.018785165796991122,-47.677109400047286,-42.84016398560793,inner,
dead,150,933564.962861874,10.623366518781646,-0.011812965352357811,-53.51281886543383,-48.95061485596936,inner,
dead,151,933564.962861874,10.233899866649438,-0.0029593122386121352,-38.731972393449006,-35.22603059038651,inner,
dead,152,933564.962861874,9.373333524629937,-0.007184501999469818,-43.131539954403365,-41.2638787724052,inner,
dead,153,933564.962861874,9.24465666079687,0.06920771857406292,-50.42149540695867,-44.68304715558103,inner,
dead,154,933564.962861874,12.100364771085241,-0.019696469680097587,-36.639513294507296,-33.997891354956906,inner,
dead,155,933564.962861874,10.080950779235927,-0.011657745435044997,-35.143937659128966,-31.848196939375423,inner,
dead,156,933564.962861874,10.008170916933581,0.001142864306553512,-43.25308677922043,-39.01103019986211,inner,
dead,157,933564.962861874,11.972304193687485,0.026799684061144753,-34.048358106689044,-29.92619850264031,inner,
dead,158,933564.962861874,10.600024285464606,-0.014677232741417981,-44.57367473983213,-40.638890654204275,inner,
dead,159,933564.962861874,11.086577302592065,0.0003475957059087256,-49.23042506171424,-44.2129109153284,inner,
dead,160,933564.962861874,11.482563185833643,-0.001051022333579846,-33.21883330661141,-29.688336994922732,inner,
dead,161,933564.962861874,11.900826982407532,0.006477703108238968,-35.005814490544175,-30.483403653376417,inner,
dead,162,933564.962861874,10.71204941104171,-0.025000042694739922,-35.20269345650044,-32.802122496134345,inner,
dead,163,933564.962861874,10.838005434562136,0.04335124566759187,-54.61292649185513,-47.66546573137999,inner,
dead,164,933564.962861874,13.095212242696293,-0.000999524174432182,-30.840830273305833,-28.003411150320957,outer,
dead,165,933564.962861874,13.021183003984776,2.1433216532054297e-05,-34.00359437128809,-30.697072946251662,inner,
dead,166,933564.962861874,11.638709897240755,0.004899747861754872,-44.562864236084025,-40.97738582700766,inner,
