index,progress,theta_rad,x_m,y_m,width_m,alpha_dep
1015,0.6347717323327079,18.285615314178315,0.0011311249919955823,-0.0007137324717217162,0.0001353752507323062,0.9980633353259165
1016,0.6353971232020013,18.303630698724305,0.0011444937566306088,-0.000694103328102689,0.0001353766368847694,0.9980226931468692
1017,0.6360225140712945,18.321646083270295,0.0011575495473756124,-0.0006742266864239812,0.00013537803887871732,0.997980782947642
1018,0.6366479049405879,18.33966146781628,0.0011702890676063252,-0.0006541060433716247,0.000135379456889748,0.997937578045094
1019,0.6372732958098811,18.35767685236227,0.0011827089997587042,-0.0006337449238693374,0.00013538089109527897,0.9978930509388619
1020,0.6378986866791745,18.37569223690826,0.0011948060033367947,-0.0006131468861895464,0.0001353823416745631,0.9978471732945092
1021,0.6385240775484677,18.393707621454247,0.0012065767132414594,-0.000592315527221339,0.00013538380880870468,0.9977999159261808
1022,0.6391494684177611,18.411723006000237,0.001218017738427846,-0.0005712544878782625,0.00013538529268067515,0.9977512487787606
1023,0.6397748592870544,18.429738390546223,0.001229125660898538,-0.0005499674586283918,0.00013538679347532948,0.9977011409095169
1024,0.6404002501563477,18.447753775092213,0.0012398970350384804,-0.0005284581851284979,0.000135388311379422,0.9976495604692297
1025,0.6410256410256411,18.465769159638203,0.001250328387296691,-0.0005067304739439691,0.00013538984658162278,0.997596474682788
1026,0.6416510318949343,18.48378454418419,0.001260416216218912,-0.0004847881983355447,0.00013539139927253377,0.9975418498292506
1027,0.6422764227642277,18.50179992873018,0.001270156992834306,-0.0004626353040937674,0.00013539296964470513,0.9974856512213592
1028,0.642901813633521,18.519815313276165,0.0012795471613983051,-0.0004402758154017891,0.00013539455789265145,0.9974278431844897
1029,0.6435272045028143,18.537830697822155,0.001288583140492797,-0.00041771384070681883,0.0001353961642128684,0.9973683890350391
1030,0.6441525953721076,18.555846082368145,0.001297261324483718,-0.00039495357858056743,0.00013539778880384886,0.9973072510582324
1031,0.6447779862414009,18.57386146691413,0.001305578085335235,-0.0003719993235487066,0.00013539943186609965,0.9972443904853372
1032,0.6454033771106942,18.59187685146012,0.0013135297747786075,-0.0003488554718694521,0.00013540109360215793,0.9971797674702824
1033,0.6460287679799875,18.60989223600611,0.0013211127268328577,-0.0003255265272413793,0.0001354027742166077,0.99711334106566
1034,0.6466541588492808,18.627907620552097,0.001328323260673406,-0.0003020171064205094,0.0001354044739160966,0.9970450691981091
1035,0.6472795497185742,18.645923005098087,0.0013351576838438017,-0.00027833194472692157,0.00013540619290935236,0.9969749086430622
1036,0.6479049405878674,18.663938389644073,0.001341612295804725,-0.0002544759014213199,0.0001354079314071996,0.9969028149988467
1037,0.6485303314571608,18.681953774190063,0.0013476833918135104,-0.00023045396493202327,0.0001354096896225764,0.9968287426601294
1038,0.649155722326454,18.699969158736053,0.0013533672671264309,-0.0002062712579133625,0.0001354114677705511,0.9967526447906898
1039,0.6497811131957474,18.71798454328204,0.0013586602215151372,-0.00018193304211653138,0.00013541326606833905,0.9966744732955123
1040,0.6504065040650406,18.73599992782803,0.0013635585640876875,-0.00015744472305445961,0.0001354150847353193,0.9965941787921853
1041,0.651031894934334,18.75401531237402,0.0013680586184037459,-0.0001328118544426898,0.00013541692399305147,0.9965117105815905
1042,0.6516572858036273,18.772030696920005,0.001372156727872686,-0.00010804014239857618,0.00013541878406529245,0.9964270166178777
1043,0.6522826766729206,18.790046081465995,0.001375849261422498,-8.313544938176152e-05,0.00013542066517801328,0.9963400434777019
1044,0.6529080675422139,18.80806146601198,0.0013791326194265963,-5.8103797859457026e-05,0.0001354225675594159,0.9962507363287203
1045,0.6535334584115072,18.82607685055797,0.0013820032398749,-3.295137368048456e-05,0.00013542449143994983,0.9961590388973279
1046,0.6541588492808005,18.84409223510396,0.001384457604774775,-7.684529142959544e-06,0.00013542643705232937,0.9960648934356239
1047,0.6547842401500938,18.862107619649947,0.0013864922467667902,1.7690214259082063e-05,0.00013542840463154986,0.9959682406875913
1048,0.6554096310193871,18.880123004195937,0.0013881037559395563,4.316616342390261e-05,0.00013543039441490487,0.9958690198544811
1049,0.6560350218886805,18.898138388741927,0.0013892887868272976,6.873645157814552e-05,0.00013543240664200279,0.9957671685593836
1050,0.6566604127579737,18.916153773287913,0.0013900440655732619,9.439403657312238e-05,0.00013543444155478357,0.9956626228109735
1051,0.6572858036272671,18.934169157833903,0.0013903663972415167,0.00012013169955266091,0.00013543649939753557,0.9955553169664193
1052,0.6579111944965603,18.95218454237989,0.0013902526732592058,0.00014594204400298112,0.00013543858041691203,0.9954451836934363
1053,0.6585365853658537,18.97019992692588,0.0013896998789709022,0.00017181749519433126,0.00013544068486194801,0.9953321539314777
1054,0.6591619762351469,18.98821531147187,0.0013887051012862934,0.00019775030002288987,0.00013544281298407678,0.9952161568520412
1055,0.6597873671044403,19.006230696017855,0.001387265536402088,0.00022373252726075112,0.00013544496503714652,0.9950971198180862
1056,0.6604127579737336,19.024246080563845,0.0013853784975787408,0.00024975606822063575,0.00013544714127743676,0.9949749683425398
1057,0.6610381488430269,19.042261465109835,0.001383041422952344,0.00027581263784095785,0.000135449341963675,0.9948496260458837
1058,0.6616635397123202,19.06027684965582,0.0013802518833618195,0.0003018937761959773,0.00013545156735705297,0.9947210146128046
1059,0.6622889305816135,19.07829223420181,0.0013770075901714217,0.0003279908504345766,0.00013545381772124305,0.9945890537478973
1060,0.6629143214509068,19.096307618747797,0.0013733064030684453,0.0003540950571501281,0.00013545609332241455,0.9944536611304051
1061,0.6635397123202001,19.114323003293787,0.0013691463378159852,0.0003801974251830148,0.00013545839442925,0.9943147523679834
1062,0.6641651031894934,19.132338387839777,0.0013645255739406245,0.0004062888188559996,0.00013546072131296108,0.9941722409494769
