sample_id,family,equation,mean_target_correct,std_target_correct,mean_wall_loss,mean_live_recovery,mean_dead_removal,mean_live_outlet_purity,mean_dead_outlet_purity,length_mm,mean_width_um,residence_s,active_joule_power_mW,steady_substrate_delta_c_proxy,thermal_risk,short_channel_score,v9_score
140,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.55,0.0,0.0,0.3,0.8,0.6,0.5333333333333333,51.624956986971966,146.58295828031672,11.827832174853764,5.291486610241239,1.2952940240470994,low,0.0009685238093780496,0.5387667659000361
27,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5363636363636364,0.0,0.0,0.9272727272727272,0.14545454545454545,0.5204081632653061,0.6666666666666666,44.03689125863709,211.3828949004286,10.17160130851136,3.285498709035851,0.9972085365817328,low,0.0008257539377624496,0.5329511522931338
62,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.5181818181818182,0.0,0.0,0.2909090909090909,0.7454545454545455,0.5333333333333333,0.5125,17.74580412770774,149.66074048682017,3.9178520450481056,1.9804072030942605,1.7084013637146167,low,0.0010245699800906552,0.5274029480026341
131,logarithmic_dean_spiral,r(theta)=a exp(k theta) with small sinusoidal curvature modulation,0.5181818181818182,0.0,0.0,0.18181818181818182,0.8545454545454545,0.5555555555555556,0.5108695652173914,21.036323383583543,183.05578028938052,5.754825841702732,0.9150904203637243,0.9403956293466847,low,0.000864305888927674,0.5259605711821672
133,logarithmic_dean_spiral,r(theta)=a exp(k theta) with small sinusoidal curvature modulation,0.5181818181818182,0.0,0.0,0.6363636363636364,0.4,0.5147058823529411,0.5238095238095238,23.768916891464723,194.2648262757491,7.487250447998188,0.9370751300965737,1.0131322480642608,low,0.0007649409632269433,0.5250662868508607
69,tapered_c_spiral,"theta in [-pi, pi]; r(theta)=a+b theta+c sin(2 theta+phi)",0.509090909090909,0.0,0.0,0.01818181818181818,1.0,1.0,0.5045871559633027,12.169663171511933,143.55815659279156,3.881169324468611,1.8069935824623065,2.605348179870733,low,0.0007470140268294379,0.515814035332374
59,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.509090909090909,0.0,0.0,0.8181818181818182,0.2,0.5056179775280899,0.5238095238095238,22.828046745735026,167.2660740689486,4.467041050258721,0.5318062166549155,0.31179039126774727,low,0.0003982342069019767,0.5126750169530269
66,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.509090909090909,0.0,0.0,0.5272727272727272,0.4909090909090909,0.5087719298245614,0.5094339622641509,23.730191650140217,191.07126933132292,4.419353526905472,2.958518671306877,1.9316474774182026,low,0.00038309463425068133,0.5125387607991652
18,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.509090909090909,0.0,0.0,0.01818181818181818,1.0,1.0,0.5045871559633027,31.611145049519873,180.62078622886577,6.571599393809882,1.723326968419862,0.8453674109921572,low,0.000287585567579657,0.511679179199126
157,logarithmic_dean_spiral,r(theta)=a exp(k theta) with small sinusoidal curvature modulation,0.5055555555555555,0.0,0.0,0.011111111111111112,1.0,1.0,0.5027932960893855,21.0141724090157,198.71019193252596,14.784794366232447,3.257063700090031,2.898325293263541,low,0.0002643718461723498,0.5079349021711067
40,outlet_expanded_modulated_spiral,"r(theta)=a+b theta+c sin(n theta+phi), w(s)=w0[1+beta sigmoid(...)]",0.509090909090909,0.0,0.0,0.01818181818181818,1.0,1.0,0.5045871559633027,38.33754792385128,161.4737900037216,9.184522129518164,7.3041593677081105,2.3315728373840643,low,0.0002371280789518943,0.5072200042928545
0,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5,0.0,0.0,1.0,0.0,0.5,0.0,18.745401045341236,176.37557517564883,12.994338227209063,5.945199887144068,4.752610769112116,low,0.0,0.5
1,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5,0.0,0.0,1.0,0.0,0.5,0.0,17.985930094437684,160.2924808463057,7.377253001953673,2.856437384956423,1.8922766256591008,low,0.0,0.5
3,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5,0.0,0.0,1.0,0.0,0.5,0.0,22.861786875589985,196.12555014381778,6.165562451006906,3.4535396228271966,2.1922159540405683,low,0.0,0.5
6,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5,0.0,0.0,1.0,0.0,0.5,0.0,18.31039212284613,173.4173985873159,5.059769156316742,2.6774625542951678,2.481927761852515,low,0.0,0.5
9,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5,0.0,0.0,1.0,0.0,0.5,0.0,25.816011436897845,195.316004295095,8.149651850550507,2.0412629668108093,1.1860871610812107,low,0.0,0.5
12,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5,0.0,0.0,1.0,0.0,0.5,0.0,29.614510843968574,188.34483658963887,8.816282205461453,4.627555864355083,2.2626170479554997,low,0.0,0.5
15,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5,0.0,0.0,1.0,0.0,0.5,0.0,27.959011286303486,171.09484988211597,12.836822002361016,2.635963819287773,1.2732678012443388,low,0.0,0.5
16,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5,0.0,0.0,1.0,0.0,0.5,0.0,20.66396517245976,208.56459674107646,6.773542550973902,3.6052132465916515,2.6269059986301238,low,0.0,0.5
17,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5,0.0,0.0,1.0,0.0,0.5,0.0,21.225570574460193,145.7907054613211,15.258195763726475,1.0979297418682776,0.8973687410937402,low,0.0,0.5
22,curvature_modulated_spiral,r(theta)=a+b theta+c sin(n theta+phi),0.5,0.0,0.0,1.0,0.0,0.5,0.0,26.498844305238396,147.18517927015262,10.135970056946528,2.4611288726610017,1.3899894948365612,low,0.0,0.5
