case_id,seed,geometry,dep_enabled,dep_sign,frequency_hz,turns,pitch_um,channel_width_um,voltage_v,velocity_um_s,outlet_split_ratio,correct_A_live_inner_dead_outer,correct_B_live_outer_dead_inner,target_correct,preferred_direction,live_recovery_A,dead_removal_A,wall_loss,live_final_lateral_mean_um,dead_final_lateral_mean_um,distribution_gap_um,stage,sample_id,inner_radius_um,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,dean_scale,optimization_score
spiral_dep_1_sign_1_f_1196.65kHz_V_3.29516_u_7839_split_0.438622,111,spiral,True,1.0,1196645.7564060364,5.47460317415308,208.40242186671134,208.17279501834696,3.2951644227275922,7838.908998644055,0.43862198361436233,0.45714285714285713,0.5428571428571428,0.5428571428571428,B_live_outer_dead_inner,0.45714285714285713,0.45714285714285713,0.0,-3.7185494211554873,-9.554473272770133,5.8359238516146466,inlet_focusing_lhs,4,1107.0304099895325,-0.18123794880476352,0.6312341357005783,0.0,1.0,1.0,0.5632828763377941
spiral_dep_1_sign_1_f_1255.3kHz_V_18.0451_u_776_split_0.335532,111,spiral,True,1.0,1255297.0751801168,2.7954294868127345,225.48020960796524,216.88246842310116,18.045090336515642,775.961625869562,0.3355319951661405,0.5214285714285715,0.4785714285714286,0.5214285714285715,A_live_inner_dead_outer,0.04285714285714286,1.0,0.0,-1.9146275135236683,9.195407766129343,11.110035279653012,inlet_focusing_lhs,41,1828.693175316373,0.0745304648103291,0.3125857963549691,0.0,1.0,1.0,0.560313694907357
spiral_dep_1_sign_1_f_1063.35kHz_V_7.17291_u_5255_split_0.411346,111,spiral,True,1.0,1063348.7091814158,6.993167341487752,154.0123438866984,61.78854025747397,7.172905911755769,5254.864200593092,0.41134564447429545,0.5428571428571428,0.42857142857142855,0.5428571428571428,A_live_inner_dead_outer,0.14285714285714285,0.9428571428571428,0.02857142857142857,0.742850640830815,16.702685691388027,15.959835050557212,inlet_focusing_lhs,22,503.7578626346929,0.17411910614196502,0.17185751748117617,0.0,1.0,1.0,0.5601451369626644
spiral_dep_1_sign_1_f_1897.77kHz_V_7.48665_u_5810_split_0.274078,111,spiral,True,1.0,1897765.019954708,2.3316116158234603,357.9297333086827,231.0669819291244,7.486651300451959,5809.608931585746,0.2740778264780477,0.4642857142857143,0.5357142857142857,0.5357142857142857,B_live_outer_dead_inner,0.44285714285714284,0.4857142857142857,0.0,-41.83007764675834,-47.202957732289526,5.372880085531186,inlet_focusing_lhs,58,1168.0682779178844,-0.5188243466563556,0.6651870956988951,0.0,1.0,1.0,0.5545193660136448
spiral_dep_1_sign_1_f_1608.52kHz_V_5.87096_u_2513_split_0.460948,111,spiral,True,1.0,1608516.5292914968,4.939696042574249,223.39656903414988,146.10260981343183,5.870962801974446,2513.3811581419486,0.4609476161731424,0.5428571428571428,0.45,0.5428571428571428,A_live_inner_dead_outer,0.8857142857142857,0.2,0.007142857142857143,-29.528870628409628,-23.509182103144628,6.019688525265,inlet_focusing_lhs,43,1330.7744858641852,-0.590022179239933,0.6256618080321662,0.0,1.0,1.0,0.5542831955527131
spiral_dep_1_sign_1_f_4547.02kHz_V_12.373_u_7819_split_0.593974,111,spiral,True,1.0,4547017.571043066,2.269613169578557,149.55194078514205,225.75969143850472,12.373047966823329,7818.574151237356,0.5939738184391848,0.4642857142857143,0.5357142857142857,0.5357142857142857,B_live_outer_dead_inner,0.5285714285714286,0.4,0.0,20.333468931551693,15.950011597504997,4.383457334046696,inlet_focusing_lhs,44,773.8224105708448,0.15282365071186188,0.41087605844319625,0.0,1.0,1.0,0.5510563863834491
spiral_dep_1_sign_1_f_2208.77kHz_V_5.53188_u_6093_split_0.671935,111,spiral,True,1.0,2208772.280088264,4.587271859978768,211.08220973455062,203.56652297134332,5.531882708341901,6093.251846590323,0.6719352430889365,0.4714285714285714,0.5285714285714286,0.5285714285714286,B_live_outer_dead_inner,0.8285714285714286,0.11428571428571428,0.0,-3.2539219642183883,-9.311156148320524,6.0572341841021355,inlet_focusing_lhs,6,1379.8816722428598,-0.15593191136391105,0.7011778109757918,0.0,1.0,1.0,0.549771748215786
spiral_dep_1_sign_1_f_2343.41kHz_V_3.53729_u_1375_split_0.343714,111,spiral,True,1.0,2343408.0542926104,3.0877141339876513,434.6540516613297,68.80838730309179,3.537287511680459,1374.992639019129,0.3437143357475137,0.6214285714285714,0.3,0.6214285714285714,A_live_inner_dead_outer,0.45714285714285713,0.7857142857142857,0.07857142857142857,-13.905383696188675,-4.296377019406799,9.609006676781876,inlet_focusing_lhs,62,697.0489061945935,-0.22924992581085402,0.5274172305041793,0.0,1.0,1.0,0.5489886662258794
spiral_dep_1_sign_1_f_1662.17kHz_V_2.3846_u_2020_split_0.280252,111,spiral,True,1.0,1662166.297771422,5.9451112524722864,260.3116321815875,179.02582383369455,2.3845993972858657,2020.1521403462089,0.2802523167441771,0.45714285714285713,0.5428571428571428,0.5428571428571428,B_live_outer_dead_inner,0.11428571428571428,0.8,0.0,-25.941051583275247,-27.58540494830616,1.6443533650309128,inlet_focusing_lhs,98,1276.5031086253448,-0.41605856765855515,0.2905769132395114,0.0,1.0,1.0,0.548612379634751
spiral_dep_1_sign_1_f_4910.06kHz_V_3.51021_u_735_split_0.317503,111,spiral,True,1.0,4910060.616657881,5.0975134084075435,195.02870847481793,224.31010360292615,3.51020673877453,735.2898808905733,0.3175032919391641,0.4642857142857143,0.5357142857142857,0.5357142857142857,B_live_outer_dead_inner,0.4714285714285714,0.45714285714285713,0.0,-33.93169987231695,-36.84995154479375,2.9182516724767993,inlet_focusing_lhs,57,2189.074081289459,-0.33973222159048466,0.48441478230596574,0.0,1.0,1.0,0.5459281665679545
spiral_dep_1_sign_1_f_1573.9kHz_V_17.8892_u_4782_split_0.702937,111,spiral,True,1.0,1573897.4395629566,3.2569569149148827,148.20978646761748,238.11284134556257,17.88923128459446,4782.447268337975,0.7029366856906722,0.4642857142857143,0.5357142857142857,0.5357142857142857,B_live_outer_dead_inner,0.44285714285714284,0.4857142857142857,0.0,53.89752397700381,51.332488423195514,2.5650355538082934,inlet_focusing_lhs,91,1063.032480088771,0.40218976467643297,0.2652505345063486,0.0,1.0,1.0,0.5446919101526148
spiral_dep_1_sign_1_f_633.031kHz_V_22.5735_u_7941_split_0.511945,111,spiral,True,1.0,633031.3172519301,4.048305992166579,400.99085249934416,152.43879709594694,22.573471008887896,7941.452509625557,0.5119453351816475,0.5285714285714286,0.4714285714285714,0.5285714285714286,A_live_inner_dead_outer,0.05714285714285714,1.0,0.0,14.718053249597489,18.7140746969464,3.9960214473489124,inlet_focusing_lhs,127,877.2025813551257,0.11884044825664164,0.23821831919322123,0.0,1.0,1.0,0.5425575036371497
spiral_dep_1_sign_1_f_3606.41kHz_V_6.85942_u_7189_split_0.434458,111,spiral,True,1.0,3606414.707454319,4.630086106437542,393.7447934864532,188.10245149289156,6.859417801729682,7188.751736464715,0.43445798273530456,0.4642857142857143,0.5357142857142857,0.5357142857142857,B_live_outer_dead_inner,0.4857142857142857,0.44285714285714284,0.0,-11.714854724877334,-12.334734677363207,0.6198799524858725,inlet_focusing_lhs,104,1134.288672466973,-0.2758310067758483,0.16103748497114068,0.0,1.0,1.0,0.5378838655479863
spiral_dep_1_sign_1_f_2129.14kHz_V_4.75408_u_3185_split_0.52461,111,spiral,True,1.0,2129143.2055601333,4.808775095160083,200.24087980305296,216.4028864502825,4.754080404966628,3184.813449404987,0.5246099728644914,0.4785714285714286,0.5214285714285715,0.5214285714285715,B_live_outer_dead_inner,0.9428571428571428,0.014285714285714285,0.0,-38.01731832625921,-42.30489733825823,4.287579011999021,inlet_focusing_lhs,89,1008.272712694457,-0.5498506085689894,0.6527966570411065,0.0,1.0,1.0,0.536435097970568
spiral_dep_1_sign_1_f_4781.41kHz_V_22.2201_u_2988_split_0.617017,111,spiral,True,1.0,4781405.688375866,3.701742597887479,183.04237407634358,186.30010092360166,22.22009363373245,2988.0009902471406,0.6170174926184071,0.5,0.5,0.5,A_live_inner_dead_outer,1.0,0.0,0.0,-36.699628351107435,-27.56589744027737,9.133730910830064,inlet_focusing_lhs,53,590.9750188018786,-0.3228206082306512,0.1580908424395679,0.0,1.0,1.0,0.5319680581879053
spiral_dep_1_sign_1_f_4103.08kHz_V_3.98392_u_4086_split_0.565203,111,spiral,True,1.0,4103076.0724693635,2.487559505399015,268.0458925228634,234.65536773929753,3.9839243861452314,4086.18872208542,0.5652027536346564,0.5142857142857142,0.4857142857142857,0.5142857142857142,A_live_inner_dead_outer,0.7714285714285715,0.2571428571428571,0.0,-4.076855569523559,-8.879034973378632,4.802179403855073,inlet_focusing_lhs,38,1210.9511909570488,-0.07365773049991864,0.42442829204690563,0.0,1.0,1.0,0.531093342199207
