frequency_hz,voltage_v,velocity_m_s,turns,inner_radius_m,pitch_m,channel_width_m,outlet_split_ratio,inlet_offset_ratio,inlet_spread_ratio,predicted_score
1828398.4035517026,3.8226157065931625,0.0065958107353805365,2.9059386089166646,0.0007332675371753488,0.00012116386740670442,0.00022748396512100542,0.43344545929871403,-0.12835835528834716,0.1405155563658978,0.503023349235163
4074639.5706613907,7.804914647867511,0.006515706536828841,1.6742900374839222,0.0020246909647827346,0.00013830650937851372,0.00023962769427362667,0.4690640307472562,-0.5049175086959095,0.43886916417835475,0.5030166705806743
3954268.603188948,2.6585804334451293,0.007533161106740127,2.551797957659903,0.0006382982874570747,0.00025265282798890337,0.0001995355792366068,0.49435038503395756,-0.6131183996085157,0.4805312938239197,0.5029202740576869
2381946.5858044825,5.089146999382711,0.0067012993566229,4.012548527449928,0.0016557520605319396,0.00033247600130381915,0.00018109589488269907,0.4268509845791321,-0.6057523764079571,0.6563874108855005,0.5029158782659681
787029.0060417246,16.203201878870132,0.006926832547342693,3.4940953981338794,0.0018496512780886713,0.00018067688840679762,0.00023306202754790336,0.25031491834765085,0.13638705749911761,0.38500803984066534,0.5028515235339166
3056590.853794139,6.361280273309985,0.007913738089828978,4.883337098344669,0.001627099233191029,0.00013193834974889872,0.00023444419492293586,0.29117536334834326,-0.6478556829150115,0.397014768818478,0.5024662667323395
1451392.5221410266,6.628984032936434,0.007025191268785458,2.2889234822833386,0.0018816159181040213,0.00014977699959506835,0.0002172074902631963,0.637547281008798,-0.12708994221982495,0.20050370796846348,0.5024582962128067
4846676.008904356,4.6492637906764624,0.0067055927470262905,4.555471914990719,0.0005997099113851462,0.00026485688877033895,0.0001852221519981963,0.42733630653464677,-0.5604130288249829,0.37138603041797635,0.502290514371194
541742.4028307574,7.517428122046174,0.007840765551924662,3.006933344489526,0.001977155483935693,0.00019216713578576892,0.00023012756488373232,0.4114295715603845,-0.48353381021114133,0.41481853718984063,0.5020838927983868
3035498.231050613,2.0520833502887603,0.0058030367350390575,5.178800855184599,0.00047562438591187533,8.074551856205111e-05,0.00023654940373287159,0.29704591038329803,-0.23026137148098913,0.64844334537148,0.502074631878534
552508.8877362694,4.286640565041816,0.0065576038058121205,2.922076606466656,0.001829937228870768,8.744033660739654e-05,0.00020971159968221636,0.5935098500666995,0.005650088034241385,0.4889881114207626,0.5017520607993442
3886262.9410461495,3.877605074917944,0.006766459404997436,3.287394062251888,0.0010241837783108738,0.00030658926441556,0.00018264134553130386,0.43378444756168055,-0.4171578266978257,0.8350216391871826,0.5017322739902006
3022799.5321386275,6.795338675086708,0.006439007951328527,3.9629194912216685,0.0008011435625739131,0.00011527173452905236,0.0001850216707395762,0.31205076324298153,-0.34918323604937185,0.27299241043143097,0.5013595136330482
4194751.600799526,10.30295366580879,0.007286793423507104,3.7838043316578887,0.0017825446678576364,0.00018705002656194198,0.00020684774552791115,0.4058049803314504,-0.06478497719808218,0.22457991885953332,0.5013274787178073
3462734.1240806775,3.359889814371163,0.007332209482299152,4.437075209457719,0.001434299148088269,0.00029434790732359124,0.00019747737259551558,0.4653139066464084,0.012389449412314013,0.3546117409299063,0.50126434410757
4345860.857518259,5.525874338976243,0.00763290741885819,2.539179931863879,0.0015206705221854065,0.0002914835962589522,0.00016973670975814416,0.2686256282973977,-0.21593421477915142,0.45570011560240836,0.5012546852520431
2291650.1526372503,4.61158426582398,0.0072618112807815265,1.9547070778439073,0.0006586196373413051,0.00014170552324640906,0.00022305698023250992,0.6860563809800779,-0.08896091555481189,0.21002034895733157,0.5010964789563174
3995753.3077174234,13.957503783782997,0.006638128158248848,1.9084047116050447,0.0005476792451864639,0.00014722736937627614,0.00023356402676908816,0.5093633921131124,-0.13974599750545225,0.5544082062027096,0.5009328425244902
1995043.8501966144,12.842703248109366,0.0069262577906773854,1.6555009384342174,0.0021607538696049836,0.00011280192630122665,0.00023478773857302357,0.3276190932499863,-0.29071203932826295,0.17847338840297777,0.5006712974801018
4836596.388500061,13.206104994991335,0.0065760299436212555,2.917457151466044,0.001982131517847083,0.00018075108452799665,0.0002374691891175147,0.34224403786256113,-0.13492508446739238,0.35630441750053354,0.5005850491514104
4498278.493268329,6.559420549240445,0.00382262115035546,4.793483895089153,0.0009415509443233966,0.00024144088603120077,0.0002056472785613261,0.25517070049381374,-0.22133400884892096,0.26393199667877576,0.49994576722619916
3613814.015861169,9.604156468625805,0.0052414528214558475,2.3494560171398757,0.0013944995903934442,0.0003182954707792871,0.00022044783633266195,0.32910478907286195,-0.4614565918542416,0.740524571199583,0.49988475161643475
2937821.5667019538,4.597810062591773,0.0043095660177749255,5.319323236930693,0.0009838254339498563,0.00015860515161377845,0.00019793465995342517,0.2864797626694731,-0.7401757947828544,0.22673458257564852,0.4998030822488467
