frequency_hz,live_re_cm,dead_re_cm,dead_minus_live
6305937.9,0.9536843929039573,-0.0002548749480436394,-0.953939267852001
6379049.1,0.9531553731086534,-0.00025901159717544263,-0.9534143847058288
6453008,0.9526145424947005,-0.0002632126089709797,-0.9528777551036715
6527824.4,0.9520616497123301,-0.0002674783547496329,-0.9523291280670797
6603508.2,0.9514964386294511,-0.00027180918242756283,-0.9517682478118786
6680069.4,0.9509186482671875,-0.0002762054155012666,-0.9511948536826887
6757518.4,0.9503280127358668,-0.00028066735202588806,-0.9506086800878927
6835865.2,0.9497242611715526,-0.0002851952635912962,-0.9500094564351439
6915120.5,0.9491071176731999,-0.00028978939429631715,-0.9493969070674962
6995294.6,0.9484763012405365,-0.00029444995972365516,-0.9487707512002601
7076398.2,0.9478315257127642,-0.00029917714591807523,-0.9481307028586823
7158442.2,0.9471724997081854,-0.0003039711083692063,-0.9474764708165546
7241437.4,0.9464989265648676,-0.0003088319710000903,-0.9468077585358676
7325394.9,0.9458105042824487,-0.0003137598251662073,-0.946124264107615
7410325.7,0.9451069254652177,-0.00031875472866493425,-0.9454256801938826
7496241.2,0.9443878772665834,-0.00032381670475919067,-0.9447116939713426
7583152.9,0.943653041335066,-0.0003289457412162379,-0.9439819870762822
7671072.2,0.9429020937619483,-0.0003341417893664583,-0.9432362355513148
7760010.8,0.9421347050307277,-0.0003394047631814402,-0.9424741097939091
7849980.6,0.9413505399685156,-0.0003447345383780653,-0.9416952745068936
7940993.6,0.9405492576995396,-0.0003501309515463576,-0.9408993886510859
8033061.7,0.9397305116009118,-0.0003555937993081214,-0.94008610540022
8126197.2,0.9388939492608234,-0.00036112283750685886,-0.9392550720983303
8220412.6,0.9380392124393456,-0.00036671778043167037,-0.9384059302197773
8315720.3,0.9371659370320146,-0.0003723783000791167,-0.9375383153320936
8412133,0.9362737530363879,-0.000378104025453966,-0.936651857061842
8509663.6,0.9353622845217643,-0.0003838945419140915,-0.9357461790636784
8608324.9,0.9344311496022746,-0.00038974939055912004,-0.9348208989928337
8708130,0.9334799604135442,-0.0003956680676684922,-0.9338756284812126
8809092.4,0.9325083230931464,-0.00040165002418965953,-0.932909973117336
8911225.3,0.9315158377650739,-0.0004076946652804524,-0.9319235324303543
9014542.3,0.9305020985284476,-0.00041380134990652676,-0.9309158998783541
9119057.1,0.9294666934507163,-0.000419969390497569,-0.9298866628412139
9224783.8,0.9284092045655759,-0.0004261980526656395,-0.9288354026182415
9331736.2,0.9273292078758743,-0.00043248655498506083,-0.9277616944308593
9439928.6,0.9262262733617584,-0.00043883406883903975,-0.9266651074305975
9549375.5,0.9250999649943257,-0.00044523971833411577,-0.9255452047126598
9660091.2,0.9239498407550663,-0.0004517025802825854,-0.9244015433353489
9772090.6,0.9227754526613693,-0.0004582216842592238,-0.9232336743456285
9885388.5,0.9215763467983891,-0.0004647960127289709,-0.922041142811118
10000000,0.9203520633575701,-0.0004714245012502009,-0.9208234878588203
